Id;nNodes;nEdges;h;h';
Topology [1:664];5;8;1,40;2,50;
Topology [1:665];5;8;1,40;2,50;
Topology [1:666];5;8;1,40;2,50;
Topology [1:667];5;8;1,40;2,50;
Topology [1:668];5;8;1,40;2,50;
Topology [1:669];5;8;1,40;2,50;
Topology [1:670];5;8;1,40;2,50;
Topology [1:671];5;8;1,40;2,50;
Topology [1:672];5;8;1,40;2,50;
Topology [1:673];5;8;1,40;2,50;
Topology [1:674];5;8;1,40;2,50;
Topology [1:675];5;8;1,40;2,50;
Topology [1:676];5;8;1,40;2,50;
Topology [1:677];5;8;1,40;2,50;
Topology [1:678];5;8;1,40;2,50;
Topology [1:679];5;8;1,40;2,50;
Topology [1:680];5;8;1,40;2,50;
Topology [1:681];5;8;1,40;2,50;
Topology [1:682];5;8;1,40;2,50;
Topology [1:683];5;8;1,40;2,50;
Topology [1:684];5;8;1,40;2,50;
Topology [1:685];5;8;1,40;2,50;
Topology [1:686];5;8;1,40;2,50;
Topology [1:687];5;8;1,40;2,50;
Topology [1:688];5;8;1,40;2,50;
Topology [1:689];5;8;1,40;2,50;
Topology [1:690];5;8;1,40;2,50;
Topology [1:691];5;8;1,40;2,50;
Topology [1:692];5;8;1,40;2,50;
Topology [1:693];5;8;1,40;2,50;
Topology [1:694];5;8;1,40;2,50;
Topology [1:695];5;8;1,40;2,50;
Topology [1:696];5;8;1,40;2,50;
Topology [1:697];5;8;1,40;2,50;
Topology [1:698];5;8;1,40;2,50;
Topology [1:699];5;8;1,40;2,50;
Topology [1:700];5;8;1,40;2,50;
Topology [1:701];5;8;1,40;2,50;
Topology [1:702];5;8;1,40;2,50;
Topology [1:703];5;8;1,40;2,50;
Topology [1:704];5;8;1,40;2,50;
Topology [1:705];5;8;1,40;2,50;
Topology [1:706];5;8;1,40;2,50;
Topology [1:707];5;8;1,40;2,50;
Topology [1:708];5;8;1,40;2,50;
Topology [1:709];5;8;1,40;2,50;
Topology [1:710];5;8;1,40;2,50;
Topology [1:711];5;8;1,40;2,50;
Topology [1:712];5;8;1,40;2,50;
Topology [1:713];5;8;1,40;2,50;
Topology [1:714];5;8;1,40;2,50;
Topology [1:715];5;8;1,40;2,50;
Topology [1:716];5;8;1,40;2,50;
Topology [1:717];5;8;1,40;2,50;
Topology [1:718];5;8;1,40;2,50;
Topology [1:719];5;8;1,40;2,50;
Topology [1:720];5;8;1,40;2,50;
Topology [1:721];5;8;1,40;2,50;
Topology [1:722];5;8;1,40;2,50;
Topology [1:723];5;8;1,40;2,50;
Topology [1:724];5;8;1,40;2,50;
Topology [1:725];5;8;1,40;2,50;
Topology [1:726];5;8;1,40;2,50;
Topology [1:727];5;8;1,40;2,50;
Topology [1:728];5;8;1,40;2,50;
Topology [1:729];5;8;1,40;2,50;
Topology [1:730];5;8;1,40;2,50;
Topology [1:731];5;8;1,40;2,50;
Topology [1:732];5;8;1,40;2,50;
Topology [1:733];5;8;1,40;2,50;
Topology [1:734];5;8;1,40;2,50;
Topology [1:735];5;8;1,40;2,50;
Topology [1:736];5;8;1,40;2,50;
Topology [1:737];5;8;1,40;2,50;
Topology [1:738];5;8;1,40;2,50;
Topology [1:739];5;8;1,40;2,50;
Topology [1:740];5;8;1,40;2,50;
Topology [1:741];5;8;1,40;2,50;
Topology [1:742];5;8;1,40;2,50;
Topology [1:743];5;8;1,40;2,50;
Topology [1:744];5;8;1,40;2,50;
Topology [1:745];5;8;1,40;2,50;
Topology [1:746];5;8;1,40;2,50;
Topology [1:747];5;8;1,40;2,50;
Topology [1:748];5;8;1,40;2,50;
Topology [1:749];5;8;1,40;2,50;
Topology [1:750];5;8;1,40;2,50;
Topology [1:751];5;8;1,40;2,50;
Topology [1:752];5;8;1,40;2,50;
Topology [1:753];5;8;1,40;2,50;
Topology [1:754];5;8;1,40;2,50;
Topology [1:755];5;8;1,40;2,50;
Topology [1:756];5;8;1,40;2,50;
Topology [1:757];5;8;1,40;2,50;
Topology [1:758];5;8;1,40;2,50;
Topology [1:759];5;8;1,40;2,50;
Topology [1:760];5;8;1,40;2,50;
Topology [1:761];5;8;1,40;2,50;
Topology [1:762];5;8;1,40;2,50;
Topology [1:763];5;8;1,40;2,50;
Topology [1:764];5;8;1,40;2,50;
Topology [1:765];5;8;1,40;2,50;
Topology [1:766];5;8;1,40;2,50;
Topology [1:767];5;8;1,40;2,50;
Topology [1:768];5;8;1,40;2,50;
Topology [1:769];5;8;1,40;2,50;
Topology [1:770];5;8;1,40;2,50;
Topology [1:771];5;8;1,40;2,50;
Topology [1:772];5;8;1,40;2,50;
Topology [1:773];5;8;1,40;2,50;
Topology [1:774];5;8;1,40;2,50;
Topology [1:775];5;8;1,40;2,50;
Topology [1:776];5;8;1,40;2,50;
Topology [1:777];5;8;1,40;2,50;
Topology [1:778];5;8;1,40;2,50;
Topology [1:779];5;8;1,40;2,50;
Topology [1:780];5;8;1,40;2,50;
Topology [1:781];5;8;1,40;2,50;
Topology [1:782];5;8;1,40;2,50;
Topology [1:783];5;8;1,40;2,50;
Topology [1:784];5;8;1,40;2,50;
Topology [1:785];5;8;1,40;2,50;
Topology [1:786];5;8;1,40;2,50;
Topology [1:787];5;8;1,40;2,50;
Topology [1:788];5;8;1,40;2,50;
Topology [1:789];5;8;1,40;2,50;
Topology [1:790];5;8;1,40;2,50;
Topology [1:791];5;8;1,40;2,50;
Topology [1:792];5;8;1,40;2,50;
Topology [1:793];5;8;1,40;2,50;
Topology [1:794];5;8;1,40;2,50;
Topology [1:795];5;8;1,40;2,50;
Topology [1:796];5;8;1,40;2,50;
Topology [1:797];5;8;1,40;2,50;
Topology [1:798];5;8;1,40;2,50;
Topology [1:799];5;8;1,40;2,50;
Topology [1:800];5;8;1,40;2,50;
Topology [1:801];5;8;1,40;2,50;
Topology [1:802];5;8;1,40;2,50;
Topology [1:803];5;8;1,40;2,50;
